response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0232,0.0000,0.0000,0.0000,0.0227,0.0004,200,0.0421
0.0092,0.0000,0.0000,0.0007,0.0085,0.0000,200,0.0561
0.0169,0.0000,0.0000,0.0000,0.0168,0.0000,200,0.0492
0.0236,0.0000,0.0000,0.0001,0.0227,0.0001,200,0.0435
0.0137,0.0000,0.0000,0.0000,0.0135,0.0000,200,0.0534
0.0385,0.0000,0.0000,0.0000,0.0385,0.0000,200,0.0298
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,200,0.0600
0.0209,0.0000,0.0000,0.0000,0.0208,0.0001,200,0.0479
0.0080,0.0000,0.0000,0.0001,0.0079,0.0000,200,0.0610
0.0108,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.0595
0.0124,0.0000,0.0000,0.0000,0.0124,0.0000,200,0.0579
0.0297,0.0000,0.0000,0.0000,0.0296,0.0000,200,0.0416
0.0684,0.0000,0.0000,0.0000,0.0590,0.0000,200,0.0029
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.0604
0.0573,0.0002,0.0000,0.0001,0.0569,0.0002,200,0.0146
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.0690
0.0314,0.0000,0.0000,0.0000,0.0313,0.0000,200,0.0423
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.0637
0.0141,0.0000,0.0000,0.0000,0.0139,0.0002,200,0.0612
0.0106,0.0000,0.0000,0.0000,0.0103,0.0002,200,0.0653
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,0.0339
0.0195,0.0000,0.0000,0.0000,0.0194,0.0000,200,0.0579
0.0316,0.0000,0.0000,0.0000,0.0316,0.0000,200,0.0458
0.0346,0.0000,0.0000,0.0000,0.0346,0.0000,200,0.0429
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.0671
0.0168,0.0000,0.0000,0.0000,0.0167,0.0001,200,0.0619
0.0363,0.0000,0.0000,0.0000,0.0362,0.0000,200,0.0428
0.0301,0.0000,0.0000,0.0000,0.0301,0.0000,200,0.0500
0.0343,0.0000,0.0000,0.0000,0.0329,0.0013,200,0.0479
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.0737
0.0208,0.0000,0.0000,0.0000,0.0207,0.0000,200,0.0635
0.0550,0.0000,0.0000,0.0000,0.0549,0.0000,200,0.0293
0.0282,0.0000,0.0000,0.0000,0.0282,0.0000,200,0.0561
0.0183,0.0000,0.0000,0.0000,0.0182,0.0000,200,0.0661
